"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 21/05/2026 00:56:36",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave genérico","Genérico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","001","Arroz","011","MORELOS, BLANCO, EXTRA, BOLSA DE 1 KG                       ","34","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","001","Arroz","012","MORELOS, BLANCO, SUPER EXTRA, BOLSA DE 1 KG                 ","35","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","001","Arroz","013","SINALOA, BLANCO, EXTRA, A GRANEL                            ","16.85","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","001","Arroz","014","LA MERCED, BLANCO, SUPER EXTRA, BOLSA DE 900 G              ","26.11","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","001","ACT II, PALOMITAS, P/MICROONDAS, MANTEQUILLA, 3 SOBRES DE 90","159.26","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","002","DORITOS, FRITURAS, NACHO, DE MAIZ, BOLSA DE 223 G           ","223.09","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","003","OYUKI, FRITURAS, DE TRIGO, CHICHARRON DE HARINA, BOLSA DE 40","250","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","004","ACT II, PALOMITAS, P/MICROONDAS, NATURALES, PZA DE 90 G     ","213.33","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","005","SABRITAS, FRITURAS, DE MAIZ, QUESABRITAS, BOLSA DE 160 G    ","383.59","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","006","ACT II, PALOMITAS, CARAMELO, BOLSA DE 175 G                 ","252.43","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","007","ACT II, PALOMITAS, P/MICROONDAS, MANTEQUILLA, PZA DE 85 G   ","258.82","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","008","SABRITAS, FRITURAS, DE MAIZ, DORITOS, NACHO, BOLSA 223 G    ","303.14","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","009","OYUKI, FRITURAS, DE TRIGO, BOLSA DE 40 G                    ","300","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","010","SABRITAS, FRITURAS, DE MAIZ, DORITOS NACHOS, BOLSA DE 58 G  ","344.83","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","011","FRITOS, FRITURAS, DE MAIZ, FRITOS, SAL Y LIMON, BOLSA DE 65 ","261.54","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","012","FRITOS, FRITURAS, DE MAIZ, BOLSA DE 62 G                    ","274.19","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","013","ACT II, PALOMITAS, P/MICROONDAS, MANTEQUILLA, PZA DE 85 G   ","200","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","014","ACT II, PALOMITAS, P/MICROONDAS, NATURALES, PZA DE 90 G     ","171.11","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","002","Botanas elaboradas con cereales","015","FRITOS, FRITURAS, DE MAIZ, CHILE Y LIMON, BOLSA 70 G        ","285.71","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","003","Cereales en hojuelas","001","KELLOGG´S, DE TRIGO, ALL-BRAN, FLAKES, CAJA DE 570 G        ","157.9","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","003","Cereales en hojuelas","002","QUAKER, MIXTO, MULTIBRAN C/PASAS, CAJA DE 490 G             ","196.94","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","003","Cereales en hojuelas","003","NESTLE, DE TRIGO, NESQUIK, CAJA DE 650 G                    ","126.16","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","003","Cereales en hojuelas","004","BIMBO, DE TRIGO, MULTIGRANO, LINAZA, C/ 5 BARRAS, CAJA DE 16","298.24","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","003","Cereales en hojuelas","005","NESTLE, DE MAIZ, TRIX, BOLSA DE 100 G                       ","200","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","003","Cereales en hojuelas","006","NESTLE, MIXTO, FITNESS, ORIGINAL, CAJA DE 570 G             ","131.05","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","003","Cereales en hojuelas","007","QUAKER, MIXTO, 3 MINUTOS, BOTE DE 375 G                     ","130.67","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","003","Cereales en hojuelas","008","DE AVENA, A GRANEL                                          ","30","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","003","Cereales en hojuelas","009","KELLOGG´S, DE MAIZ, CORN FLAKES, EL ORIGINAL, CAJA DE 150 G ","178.88","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","003","Cereales en hojuelas","010","QUAKER, MIXTO, 3 MINUTOS, BOTE DE 375 G                     ","106.67","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","04 Arroz y cereales preparados","003","Cereales en hojuelas","011","EL ALBARICOQUE, DE ARROZ, INFLADO, BOLSA DE 400 G           ","155.17","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","001","GAMESA, SALADAS, BOMBITOS, BOLSA DE 150 G                   ","126.67","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","002","GAMESA, SALADAS, SALADITAS, CAJA DE 504 G                   ","118.05","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","003","GAMESA, SALADAS, SALADITAS, PAQ DE 186 G                    ","129.03","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","004","NABISCO, SALADAS, RITZ, CLASICAS, PAQ DE 356 G              ","130.62","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","005","NABISCO, SALADAS, RITZ, CAJA C/4 ROLLOS DE 89 G C/U         ","117.98","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","006","NABISCO, SALADAS, RITZ, PAQ DE 89 G                         ","157.3","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","007","GAMESA, SALADAS, SALADITAS, PAQ DE 186 G                    ","118.28","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","008","GAMESA, SALADAS, CRACKETS, CAJA DE 348 G                    ","107.7","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","009","GAMESA, SALADAS, SALADITAS, CAJA DE 240 G                   ","145.83","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","010","NABISCO, SALADAS, RITZ, CAJA C/4 ROLLOS DE 89 G C/U         ","92.28","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","011","GAMESA, SALADAS, SALADITAS, PAQ DE 186 G                    ","107.53","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","012","NABISCO, SALADAS, RITZ, CLASICAS, 18 ROLLOS DE 1602 G       ","126.81","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","013","GAMESA, SALADAS, SALADITAS, CAJA DE 504 G                   ","79.17","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","014","GAMESA, SALADAS, SALADITAS, PAQ DE 186 G                    ","118.28","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","015","GAMESA, SALADAS, SALADITAS, CAJA DE 504 G                   ","109.13","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","016","GAMESA, SALADAS, SALADITAS, PAQ DE 186 G                    ","107.53","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","017","GAMESA, SALADAS, SALADITAS, PAQ DE 186 G                    ","118.28","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","018","GAMESA, SALADAS, SALADITAS, PAQ DE 186 G                    ","107.53","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","019","GAMESA, SALADAS, SALADITAS, PAQ DE 186 G                    ","118.28","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","020","NABISCO, SALADAS, RITZ, CAJA DE 356 G                       ","113.2","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","021","GAMESA, DULCES, MARIAS, 3 ROLLOS, PAQ DE 432 G              ","88.54","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","022","MARINELA, DULCES, PRINCIPE, RELLENO CHOCOLATE, PAQ DE 210 G ","142.86","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","023","GAMESA, DULCES, CHOKIS, CLASICA, CAJA DE 399 G              ","162.91","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","024","GAMESA, DULCES, CREMAX, CHOCOLATE, PAQ DE 213 G             ","140.84","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","025","GAMESA, DULCES,  MARIAS, DORADAS, CAJA DE 456 G             ","140.35","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","026","NABISCO, DULCES, MARBU DORADA, CAJA DE 696 G                ","91.96","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","027","MARINELA, DULCES, BARRITAS, FRESA, CAJA DE 268 G            ","138.06","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","028","GAMESA, DULCES, EMPERADOR, DE VAINILLA, CAJA DE 382 G       ","166.37","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","029","MAC´MA, DULCES, BARQUILLOS, CAJA DE 150 G                   ","263.33","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","030","LA INTEGRAL, DULCES, RUEDITAS, BOLSA DE 160 G               ","259.38","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","031","GAMESA, DULCES, MARIAS, PAQ DE 170 G                        ","117.65","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","032","MARIAN, DULCES, MAJESTIC, CAJA DE 1.5 KG                    ","192.68","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","033","CUETARA, DULCES, SURTIDO DIARIO, CAJA DE 500 G              ","145.8","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","034","GAMESA, DULCES, MARIAS, PAQ DE 177 G                        ","101.69","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","035","GAMESA, DULCES, CAJA DE 424 GR                              ","195.52","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","036","DULCES, DE CHOCOLATE, A GRANEL                              ","300.23","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","037","NAPOLITANAS, DULCES, NAPOLITANAS, PAQ DE 200 G              ","90","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","038","MARINELA, DULCES, CANELITAS, CAJA DE 300 G                  ","124.67","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","039","CUETARA, DULCES, SURTIDO DIARIO, CAJA DE 500 G              ","121.8","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","040","OREO, DULCES, ORIGINAL, CAJA DE 252 G                       ","128.18","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","041","MARINELA, DULCES, RELLENAS, BARRITAS DE PIÑA, PAQ DE 75 G   ","213.33","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","042","GAMESA, DULCES, EMPERADOR, CHOCOLATE, PAQ DE 109 G          ","183.49","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","043","MARINELA, DULCES, CANELITAS, PAQ DE 90 G                    ","183.33","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","044","MARINELA, DULCES, POLVORONES, PAQ DE 113 G                  ","148.65","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","045","MARINELA, DULCES, SPONCH, PAQ DE 120 G                      ","183.33","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","046","GAMESA, DULCES, EMPERADOR, PAQ DE 109 G                     ","201.83","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","047","GAMESA, DULCES, MARIAS, PAQ DE 170 G                        ","108.11","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","048","GAMESA, SALADAS, CRACKETS, PAQ DE 89 G                      ","168.42","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","049","GAMESA, SALADAS, SALADITAS, PAQ DE 186 G                    ","134.41","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","050","NABISCO, SALADAS, RITZ, SANDWICH, QUESO, 6 PAQ DE 180 G     ","258.34","1","KG    ",""
"2026","04","","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","051","GAMESA, SALADAS, CRACKETS, CAJA C/5 ROLLOS DE 348 G         ","114.94","1","KG    ",""
